"","unknown_id","id","used_name","full_name","gender","height_in_cm","weight_in_kg","birth_date","birth_date_Olympedia","age","age_Olympedia","death_date","birth_country","birth_country_Olympedia","birth_country_full","birth_country_full_Olympedia","birth_country_full (2024 imported too)","birth_region_2024","birth_region_Olympedia","birth_city_Olympedia","latitude","longitude","year","sport","team","gapminder_countryname","event","medal","place","tied","season","event_unmodified","GDP per capita, PPP (constant 2021 international $)","GDP total, PPP (constant 2021 international $)","GDP per capita growth (%)","Population","Gini","Roles","Born","Died","NOC","Affiliations","Nick/petnames","Title(s)","Other names","Nationality","Original name","Name order"
"49","290372","140917","Tayfur Əliyev","Tayfur Nəriman oğlu Əliyev","Male",NA,NA,"1 January 1997","1 January 1997","23","23",NA,"AZE",NA,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,"2020","Boxing","AZE","Azerbaijan","Featherweight, Men",NA,"17","1","Summer Olympics","Featherweight, Men","19126.09490313501","194736734258.096","0.950472982613052","10181730","32.4","Competed in Olympic Games","1 January 1997",NA,"Azerbaijan","Sadarak Sports Club, Baku (AZE)",NA,NA,NA,NA,NA,NA
"50","290406","140944","Eric Nzikwinkunda","Eric Nzikwinkunda","Male",NA,NA,"1 January 1997","1 January 1997","23","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","BDI","Burundi","800 metres, Men",NA,"6","0","Summer Olympics","800 metres, Men","860.9988922036471","10863254018.8935","0.974915388315343","12617036","38.6","Competed in Olympic Games","1 January 1997",NA,"Burundi","Playas de Castellon (ESP)",NA,NA,NA,NA,NA,NA
"51","291552","141909","Kouadio-Yves Dabila","Kouadio-Yves Dabila","Male","183",NA,"1 January 1997","1 January 1997","23","23",NA,"CIV","CIV","Cote d'Ivoire","Cote d'Ivoire",NA,NA,"Zanzan","Kouassi-Datèkro",NA,NA,"2020","Football","CIV","Cote d'Ivoire","Football, Men",NA,"7","0","Summer Olympics","Football, Men","6241.928609958262","180488168382.889","0.982049795660163","28915449","41.5","Competed in Olympic Games","1 January 1997 in Kouassi-Datèkro, Zanzan (CIV)",NA,"Côte d'Ivoire","Royal Excel Mouscron, Mouscron (BEL)",NA,NA,NA,NA,NA,NA
"52","292404","142678","Oliver Helander","Oliver Helander","Male",NA,NA,"1 January 1997","1 January 1997","23","23",NA,"FIN","FIN","Finland","Finland",NA,NA,"Uusimaa","Raseborg",NA,NA,"2020","Athletics","FIN","Finland","Javelin Throw, Men",NA,"17","0","Summer Olympics","Javelin Throw, Men","56310.62094632413","311375885312.245","0.975048770324154","5529612","27.1","Competed in Olympic Games","1 January 1997 in Raseborg, Uusimaa (FIN)",NA,"Finland",NA,NA,NA,NA,NA,NA,NA
"53","296956","146505","Moise Mugisha","Moise Mugisha","Male",NA,NA,"1 January 1997","1 January 1997","23","23",NA,"RWA","RWA","Rwanda","Rwanda",NA,NA,"Nord","Busogo",NA,NA,"2020","Cycling Road","RWA","Rwanda","Road Race, Individual, Men",NA,NA,"0","Summer Olympics","Road Race, Individual, Men","2502.740787959581","32700403188.7314","0.943379884106444","13065837","45.1","Competed in Olympic Games","1 January 1997 in Busogo, Nord (RWA)",NA,"Rwanda","SKOL Adrien Niyonshuti Academy, (RWA)",NA,NA,NA,NA,NA,NA
"54","298040","147403","Nathaniel Coleman","Nathaniel Coleman","Male",NA,NA,"1 January 1997","1 January 1997","23","23",NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2020","Sport Climbing","USA","United States","Combined, Men","Silver","2","0","Summer Olympics","Combined, Men","67266.18787410806","22832576442559.6","0.968435557480329","339436159","41.5","Competed in Olympic Games","1 January 1997",NA,"United States",NA,NA,NA,NA,NA,NA,NA
"55",NA,"1533371","Ibrahim Hassan",NA,"Male",NA,NA,"1 January 1997",NA,"27","27",NA,NA,"DJI","Djibouti","Djibouti",NA,NA,NA,NA,NA,NA,"2024","Athletics","DJI","Djibouti","Marathon, Men",NA,NA,NA,"Summer Olympics","Men's Marathon","6828.099080535158","7916573488.63122","1.04315298039322","1168722","44.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","292060","142364","Tachlowini Gabriyesos","Tachlowini Gabriyesos","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,"ERI",NA,"Eritrea",NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","EOR","Refugee Olympic Team","Marathon, Men",NA,"16","0","Summer Olympics","Marathon, Men","no_data","no_data","no_data",NA,"no_data","Competed in Olympic Games • Other","1 January 1998",NA,"Refugee Olympic Team",NA,NA,NA,NA,NA,NA,NA
"57","292078","142382","Oqbe Kibrom Ruesom","Oqbe Kibrom Ruesom","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","ERI","Eritrea","Marathon, Men",NA,"34","0","Summer Olympics","Marathon, Men","no_data","no_data","no_data","3291271","40","Competed in Olympic Games","1 January 1998",NA,"Eritrea",NA,NA,NA,NA,NA,NA,NA
"58","292575","142820","Louis Gilavert","Louis Gilavert","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,"FRA","FRA","France","France",NA,NA,"Essonne","Corbeil-Essonnes",NA,NA,"2020","Athletics","FRA","France","3,000 metres Steeplechase, Men",NA,"12","0","Summer Olympics","3,000 metres Steeplechase, Men","50724.49437338889","3343011852363.13","0.922089914912506","65905277","32.7","Competed in Olympic Games","1 January 1998 in Corbeil-Essonnes, Essonne (FRA)",NA,"France",NA,NA,NA,NA,NA,NA,NA
"59","293923","143930","Taha Hussein Yaseen","Taha Hussein Yaseen","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","IRQ","Iraq","400 metres, Men",NA,"6","0","Summer Olympics","400 metres, Men","12694.8943791036","534665852081.426","0.859097653532315","42116605","29.5","Competed in Olympic Games","1 January 1998",NA,"Iraq",NA,NA,NA,NA,NA,"طه•حسين ياسين",NA
"60","295208","145018","Lee Sang-Min","Lee Sang-Min","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,"KOR",NA,"South Korea",NA,NA,NA,NA,NA,NA,NA,"2020","Football","KOR","South Korea","Football, Men",NA,"5","0","Summer Olympics","Football, Men","46506.93304216386","2411778950042.26","0.991537877622007","51858482","31.6","Competed in Olympic Games","1 January 1998",NA,"Republic of Korea","Seoul E-Land, Seoul (KOR)",NA,NA,NA,NA,"이•상민",NA
"61","295346","145134","Raphael Schwendinger","Raphael Joel Schwendinger","Male",NA,NA,"1 January 1998","1 January 1998","22","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Judo","LIE","Liechtenstein","Middleweight, Men",NA,"17","1","Summer Olympics","Middleweight, Men","no_data","no_data","no_data","38767","40","Competed in Olympic Games • Other","1 January 1998",NA,"Liechtenstein",NA,NA,NA,NA,NA,NA,NA
"62","296754","146316","Roxana Anghel","Roxana-Iuliana Anghel","Female","180",NA,"1 January 1998","1 January 1998","22","22",NA,"ROU","ROU","Romania","Romania",NA,NA,"Suceava","Câmpulung Moldovenesc",NA,NA,"2020","Rowing","ROU","Romania","Coxless Fours, Women",NA,"9","0","Summer Olympics","Coxless Fours, Women","35651.6301826816","691373133117.117","0.968544584387084","19392469","28.3","Competed in Olympic Games","1 January 1998 in Câmpulung Moldovenesc, Suceava (ROU)",NA,"Romania","CS Dinamo Bucuresti (ROU)",NA,NA,NA,NA,NA,NA
"63","291313","141719","Wu Juan","Wu Juan","Female",NA,NA,"1 January 1999","1 January 1999","21","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Rugby Sevens","CHN","China","Rugby Sevens, Women",NA,"7","0","Summer Olympics","Rugby Sevens, Women","18833.78470331159","26858975119642.8","1.01995558041921","1426106093","39.1","Competed in Olympic Games","1 January 1999",NA,"People's Republic of China",NA,NA,NA,NA,NA,"吴•娟",NA
"64","291869","142186","Houssein Gaber Ibrahim","Houssein Gaber Ibrahim","Male",NA,NA,"1 January 1999","1 January 1999","21","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","DJI","Djibouti","50 metres Freestyle, Men",NA,"65","0","Summer Olympics","50 metres Freestyle, Men","5852.81339807738","6468459133.79434","0.998143075149632","1105188","44.1","Competed in Olympic Games","1 January 1999",NA,"Djibouti",NA,NA,NA,NA,NA,"حسين•جابر ابراهيم",NA
"65","294016","144003","Tatiana Andreoli","Tatiana Andreoli","Female",NA,NA,"1 January 1999","1 January 1999","21","21",NA,"ITA","ITA","Italy","Italy",NA,NA,"Torino","Venaria Reale",NA,NA,"2020","Archery","ITA","Italy","Individual, Women",NA,"33","1","Summer Olympics","Individual, Women","45835.90769398398","2746156149574.98","0.914702717237703","59912769","35.4","Competed in Olympic Games","1 January 1999 in Venaria Reale, Torino (ITA)",NA,"Italy","G.S. Fiamme Oro, Roma (ITA)",NA,NA,NA,NA,NA,NA
"66","294017","144003","Tatiana Andreoli","Tatiana Andreoli","Female",NA,NA,"1 January 1999","1 January 1999","21","21",NA,"ITA","ITA","Italy","Italy",NA,NA,"Torino","Venaria Reale",NA,NA,"2020","Archery","ITA","Italy","Team, Women",NA,"7","0","Summer Olympics","Team, Women","45835.90769398398","2746156149574.98","0.914702717237703","59912769","35.4","Competed in Olympic Games","1 January 1999 in Venaria Reale, Torino (ITA)",NA,"Italy","G.S. Fiamme Oro, Roma (ITA)",NA,NA,NA,NA,NA,NA
"67","290881","141350","Lauren Gale","Lauren Gale","Female",NA,NA,"1 January 2000","1 January 2000","20","20",NA,"CAN","CAN","Canada","Canada",NA,NA,"New Brunswick","Fredericton",NA,NA,"2020","Athletics","CAN","Canada","4 × 400 metres Relay, Women",NA,NA,"0","Summer Olympics","4 × 400 metres Relay, Women","53274.91093022863","2033604679087.41","0.939375935704099","38171902","31.1","Non-starter","1 January 2000 in Fredericton, New Brunswick (CAN)",NA,"Canada","Colorado State Rams, Fort Collins (USA)",NA,NA,NA,NA,NA,NA
"68","292069","142372","Alaa Maso","Alaa Maso","Male",NA,NA,"1 January 2000","1 January 2000","20","20",NA,"SYR","SYR","Syria","Syria",NA,NA,"Halab","Halab (Aleppo)",NA,NA,"2020","Swimming","EOR","Refugee Olympic Team","50 metres Freestyle, Men",NA,"44","0","Summer Olympics","50 metres Freestyle, Men","no_data","no_data","no_data",NA,"no_data","Competed in Olympic Games","1 January 2000 in Halab (Aleppo), Halab (SYR)",NA,"Refugee Olympic Team",NA,NA,NA,NA,NA,"علاء•ماسو",NA
"69","297415","146890","Yasmine Daghfous","Yasmine Daghfous","Female",NA,NA,"1 January 2000","1 January 2000","20","20",NA,"TUN","TUN","Tunisia","Tunisia",NA,NA,"Nabeul","Nabeul",NA,NA,"2020","Fencing","TUN","Tunisia","Sabre, Individual, Women",NA,"34","0","Summer Olympics","Sabre, Individual, Women","11720.5042152279","140341985541.879","0.905633016413003","11974057","35.8","Competed in Olympic Games","1 January 2000 in Nabeul, Nabeul (TUN)",NA,"Tunisia",NA,NA,NA,NA,NA,"ياسمين•دغفوس",NA
"70","297416","146890","Yasmine Daghfous","Yasmine Daghfous","Female",NA,NA,"1 January 2000","1 January 2000","20","20",NA,"TUN","TUN","Tunisia","Tunisia",NA,NA,"Nabeul","Nabeul",NA,NA,"2020","Fencing","TUN","Tunisia","Sabre, Team, Women",NA,"9","0","Summer Olympics","Sabre, Team, Women","11720.5042152279","140341985541.879","0.905633016413003","11974057","35.8","Competed in Olympic Games","1 January 2000 in Nabeul, Nabeul (TUN)",NA,"Tunisia",NA,NA,NA,NA,NA,"ياسمين•دغفوس",NA
"71","290815","141293","Abdelrahman Mahmoud","Abdelrahman Mahmoud","Male",NA,NA,"1 January 2001","1 January 2001","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","BRN","Bahrain","Shot Put, Men",NA,"22","0","Summer Olympics","Shot Put, Men","52470.12161596354","77817230555.8383","0.964344013946499","1483077","40","Competed in Olympic Games","1 January 2001",NA,"Bahrain",NA,NA,NA,NA,NA,"عبدالرحمن•محمود",NA
"72","291529","141886","Zhang Ziyang","Zhang Ziyang","Male",NA,NA,"1 January 2001","1 January 2001","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","CHN","China","4 × 200 metres Freestyle Relay, Men",NA,"9","0","Summer Olympics","4 × 200 metres Freestyle Relay, Men","18833.78470331159","26858975119642.8","1.01995558041921","1426106093","39.1","Competed in Olympic Games","1 January 2001",NA,"People's Republic of China",NA,NA,NA,NA,NA,"张•子扬",NA
"73","292037","142343","Aly Nabil","Aly Badawy Nabil","Male",NA,NA,"1 January 2001","1 January 2001","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Sailing","EGY","Egypt","One Person Dinghy, Men",NA,"34","0","Summer Olympics","One Person Dinghy, Men","15572.78131149119","1702340520090.54","1.01770968731885","109315124","31.8","Competed in Olympic Games","1 January 2001",NA,"Egypt",NA,NA,NA,NA,NA,"علي•بدوي نبيل",NA
"74","295152","144960","Jeong Ji-Yun","Jeong Ji-Yun","Female","180",NA,"1 January 2001","1 January 2001","19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Volleyball","KOR","South Korea","Volleyball, Women",NA,"4","0","Summer Olympics","Volleyball, Women","46506.93304216386","2411778950042.26","0.991537877622007","51858482","31.6","Competed in Olympic Games","1 January 2001",NA,"Republic of Korea",NA,NA,NA,NA,NA,"정•지윤",NA
"75","297980","147347","Randolph Ross","Randolph Ross","Male",NA,NA,"1 January 2001","1 January 2001","19","19",NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","USA","United States","400 metres, Men",NA,"4","0","Summer Olympics","400 metres, Men","67266.18787410806","22832576442559.6","0.968435557480329","339436159","41.5","Competed in Olympic Games","1 January 2001",NA,"United States",NA,NA,NA,NA,NA,NA,NA
"76","297981","147347","Randolph Ross","Randolph Ross","Male",NA,NA,"1 January 2001","1 January 2001","19","19",NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2020","Athletics","USA","United States","4 × 400 metres Relay, Men","Gold","1","0","Summer Olympics","4 × 400 metres Relay, Men","67266.18787410806","22832576442559.6","0.968435557480329","339436159","41.5","Competed in Olympic Games","1 January 2001",NA,"United States",NA,NA,NA,NA,NA,NA,NA
"77","291960","142279","Login Islam","Login El-Sasyed Islam","Female",NA,NA,"1 January 2003","1 January 2003","17","17",NA,"EGY","EGY","Egypt","Egypt",NA,NA,"Al-Iskanderiya","Al-Iskanderiya (Alexandria)",NA,NA,"2020","Rhythmic Gymnastics","EGY","Egypt","Group, Women",NA,"13","0","Summer Olympics","Group, Women","15572.78131149119","1702340520090.54","1.01770968731885","109315124","31.8","Competed in Olympic Games","1 January 2003 in Al-Iskanderiya (Alexandria), Al-Iskanderiya (EGY)",NA,"Egypt",NA,NA,NA,NA,NA,"لوجين•الساسيد إسلام",NA
"78","291980","142293","Shahd Samer","Shahd Abdallah Samer","Female",NA,NA,"1 January 2003","1 January 2003","17","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Artistic Swimming","EGY","Egypt","Team, Women",NA,"8","0","Summer Olympics","Team, Women","15572.78131149119","1702340520090.54","1.01770968731885","109315124","31.8","Competed in Olympic Games","1 January 2003",NA,"Egypt",NA,NA,NA,NA,NA,"شهد عبدالله•سامر",NA
"79","298172","147487","Nikhil Kumar","Nikhil Kumar","Male",NA,NA,"1 January 2003","1 January 2003","17","17",NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2020","Table Tennis","USA","United States","Singles, Men",NA,"33","1","Summer Olympics","Singles, Men","67266.18787410806","22832576442559.6","0.968435557480329","339436159","41.5","Competed in Olympic Games","1 January 2003",NA,"United States",NA,NA,NA,NA,NA,NA,NA
"80","298173","147487","Nikhil Kumar","Nikhil Kumar","Male",NA,NA,"1 January 2003","1 January 2003","17","17",NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2020","Table Tennis","USA","United States","Team, Men",NA,"9","1","Summer Olympics","Team, Men","67266.18787410806","22832576442559.6","0.968435557480329","339436159","41.5","Competed in Olympic Games","1 January 2003",NA,"United States",NA,NA,NA,NA,NA,NA,NA
"81","297460","146931","Deniz Ertan","Deniz Ertan","Female",NA,NA,"1 January 2004","1 January 2004","16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","800 metres Freestyle, Women",NA,"23","0","Summer Olympics","800 metres Freestyle, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games","1 January 2004",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"82","297461","146931","Deniz Ertan","Deniz Ertan","Female",NA,NA,"1 January 2004","1 January 2004","16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","1,500 metres Freestyle, Women",NA,"17","0","Summer Olympics","1,500 metres Freestyle, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games","1 January 2004",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"83","297462","146931","Deniz Ertan","Deniz Ertan","Female",NA,NA,"1 January 2004","1 January 2004","16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","4 × 200 metres Freestyle Relay, Women",NA,"13","0","Summer Olympics","4 × 200 metres Freestyle Relay, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games","1 January 2004",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"84","297463","146932","Merve Tuncel","Merve Tuncel","Female",NA,NA,"1 January 2005","1 January 2005","15","15",NA,"TUR",NA,"Turkey",NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","400 metres Freestyle, Women",NA,"19","0","Summer Olympics","400 metres Freestyle, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games • Other","1 January 2005",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"85","297464","146932","Merve Tuncel","Merve Tuncel","Female",NA,NA,"1 January 2005","1 January 2005","15","15",NA,"TUR",NA,"Turkey",NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","800 metres Freestyle, Women",NA,"12","0","Summer Olympics","800 metres Freestyle, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games • Other","1 January 2005",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"86","297465","146932","Merve Tuncel","Merve Tuncel","Female",NA,NA,"1 January 2005","1 January 2005","15","15",NA,"TUR",NA,"Turkey",NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","1,500 metres Freestyle, Women",NA,"11","0","Summer Olympics","1,500 metres Freestyle, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games • Other","1 January 2005",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"87","297466","146932","Merve Tuncel","Merve Tuncel","Female",NA,NA,"1 January 2005","1 January 2005","15","15",NA,"TUR",NA,"Turkey",NA,NA,NA,NA,NA,NA,NA,"2020","Swimming","TUR","Turkey","4 × 200 metres Freestyle Relay, Women",NA,"13","0","Summer Olympics","4 × 200 metres Freestyle Relay, Women","28649.55520288651","2466488682463.9","1.00876186370101","86091692","41.9","Competed in Olympic Games • Other","1 January 2005",NA,"Türkiye",NA,NA,NA,NA,NA,NA,NA
"88","297282","146782","Hend Zaza","Hend Zaza","Female",NA,NA,"1 January 2009","1 January 2009","11","11",NA,"SYR","SYR","Syria","Syria",NA,NA,"Hama","Hama",NA,NA,"2020","Table Tennis","SYR","Syria","Singles, Women",NA,"65","1","Summer Olympics","Singles, Women","2953.559235368881","62170735422.1915","0.965772729169737","21049429","35.2","Competed in Olympic Games • Other","1 January 2009 in Hama, Hama (SYR)",NA,"Syrian Arab Republic",NA,NA,NA,NA,NA,"هند•ظاظا",NA
"89",NA,"1915320","Giovanni Pellielo",NA,"Male","173","93","11 January 1970",NA,"54","54",NA,"ITA","ITA","Italy","Italy",NA,NA,"Vercelli","Vercelli",NA,NA,"2024","Shooting","ITA","Italy","Trap Men",NA,NA,NA,"Summer Olympics","Trap Men","53102.15901184794","3128511981109.85","1.00036647927911","59342867","35.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","278118","131646","Anne Cairns","Anne Cairns","Female",NA,NA,"11 January 1981","11 January 1981","39","39",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Manawatu-Wanganui","Palmerston North",NA,NA,"2020","Canoe Sprint","SAM","Samoa","Kayak Singles, 200 metres, Women",NA,"31","0","Summer Olympics","Kayak Singles, 200 metres, Women","6654.114693472521","1410299684.59334","0.955283148013919","211944","42.1","Competed in Olympic Games","11 January 1981 in Palmerston North, Manawatu-Wanganui (NZL)",NA,"Samoa",NA,NA,NA,NA,NA,NA,NA
